farm_id,crop_type,grid_x,grid_y,soil_type,soil_ph,soil_moisture_pct,humidity_pct,temperature_c,rainfall_category,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,pest_risk_score,water_need_score,yield_prediction_t_ha
2,Wheat,12,12,Clay Soil,6.97,72.64,61.04,34.01,High,90.82,58.89,268.79,0.712,0.432,0.5115674634292858
2,Wheat,12,13,Loamy Soil,6.63,42.27,71.49,28.91,Low,117.04,29.21,322.99,0.573,0.673,0.6179297184063827
2,Wheat,12,14,Clay Soil,6.81,28.81,65.01,32.38,Medium,133.39,40.51,206.68,0.548,0.719,0.5067518481410109
2,Wheat,13,0,Loamy Soil,6.11,41.59,75.04,27.9,High,197.79,53.42,117.63,0.644,0.541,0.7060747924881987
2,Wheat,13,1,Sandy Soil,5.79,34.99,68.51,27.94,Medium,180.56,16.86,162.03,0.559,0.655,0.6755340842443205
2,Wheat,13,2,Clay Soil,6.67,48.2,66.09,30.23,Medium,136.44,45.55,192.58,0.6,0.606,0.47510358515209267
2,Wheat,13,3,Clay Soil,6.21,35.27,69.58,29.93,Low,105.44,43.88,212.76,0.55,0.716,0.5971570950954356
2,Wheat,13,4,Clay Soil,6.56,49.37,59.35,31.27,Medium,150.29,8.7,209.63,0.582,0.608,0.5645375949585147
2,Wheat,13,5,Clay Soil,6.25,59.31,87.13,32.97,High,99.69,50.97,235.43,0.771,0.491,0.6368631557532349
2,Wheat,13,6,Loamy Soil,6.91,55.47,73.17,28.72,Low,104.28,52.3,196.12,0.619,0.606,0.40350765394198956
2,Wheat,13,7,Clay Soil,7.22,31.57,65.73,29.39,High,134.26,42.68,273.75,0.585,0.603,0.5686051459998439
2,Wheat,13,8,Clay Soil,7.01,43.18,65.91,35.42,Medium,171.33,52.59,273.09,0.61,0.67,0.6058424486849587
2,Wheat,13,9,Clay Soil,6.74,56.2,75.57,31.08,Low,141.09,55.98,287.16,0.642,0.62,0.32412605135768857
2,Wheat,13,10,Clay Soil,6.67,45.47,74.97,27.81,Medium,92.56,20.26,216.86,0.615,0.601,0.3816741487334225
2,Wheat,13,11,Sandy Soil,6.92,42.82,43.67,30.05,Medium,145.75,54.93,302.19,0.493,0.631,0.2960767822239899
2,Wheat,13,12,Sandy Soil,6.7,57.84,78.99,28.85,Low,102.01,5.26,251.48,0.65,0.595,0.47305931655554423
2,Wheat,13,13,Sandy Soil,5.83,54.52,56.72,32.69,High,145.12,33.13,190.44,0.634,0.513,0.5717542255795962
2,Wheat,13,14,Clay Soil,6.21,51.26,50.91,28.77,Low,162.87,42.52,140.29,0.517,0.628,0.6502357052096028
2,Wheat,14,0,Sandy Soil,5.9,37.97,63.18,26.3,Medium,163.16,58.79,173.11,0.538,0.627,0.5074094780419776
2,Wheat,14,1,Clay Soil,6.61,44.73,84.04,28.18,Medium,162.88,39.83,151.22,0.651,0.608,0.6628615545571293
2,Wheat,14,2,Sandy Soil,6.27,52.98,73.23,30.87,Medium,127.88,55.03,170.15,0.646,0.587,0.3619898541785108
2,Wheat,14,3,Clay Soil,5.79,50.66,54.36,27.63,Low,76.75,21.57,75.46,0.524,0.622,0.32966175606448456
2,Wheat,14,4,Clay Soil,6.08,50.57,64.14,26.83,Medium,127.98,44.75,146.89,0.582,0.568,0.49444523011033814
2,Wheat,14,5,Clay Soil,6.73,40.05,69.85,28.6,Medium,160.29,36.39,200.47,0.583,0.634,0.5384065448939307
2,Wheat,14,6,Loamy Soil,6.14,28.34,61.74,28.08,Low,85.99,21.74,209.57,0.488,0.737,0.4967305251905907
2,Wheat,14,7,Sandy Soil,6.76,54.73,59.88,27.31,Medium,110.25,46.3,148.61,0.58,0.551,0.2932557899960123
2,Wheat,14,8,Clay Soil,6.46,40.41,65.98,28.49,Low,145.05,34.03,128.96,0.544,0.68,0.49108799604872116
2,Wheat,14,9,Loamy Soil,6.48,47.19,69.03,28.35,Low,123.2,57.58,129.43,0.575,0.645,0.36955304994951466
2,Wheat,14,10,Clay Soil,6.84,42.57,69.88,30.84,High,128.87,55.54,114.62,0.641,0.558,0.5669672548830038
2,Wheat,14,11,Clay Soil,6.11,41.28,67.98,26.75,High,125.43,29.35,258.73,0.609,0.534,0.5366598246096849
2,Wheat,14,12,Sandy Soil,7.06,43.2,51.28,27.04,High,92.67,32.13,229.62,0.55,0.527,0.40601202136726444
2,Wheat,14,13,Clay Soil,6.35,43.18,61.72,32.4,Medium,94.17,48.87,156.56,0.578,0.647,0.4486133082663306
2,Wheat,14,14,Clay Soil,6.39,44.92,63.05,28.39,High,141.38,34.42,156.29,0.609,0.528,0.39407864781110485
3,Cotton,0,0,Loamy Soil,6.56,56.95,71.63,27.58,Medium,94.39,42.37,134.16,0.635,0.542,0.49373209027268283
3,Cotton,0,1,Loamy Soil,6.45,56.4,50.23,31.14,High,159.72,17.01,188.22,0.606,0.492,0.5955142320501239
3,Cotton,0,2,Loamy Soil,6.47,51.44,63.57,32.36,Medium,62.15,37.57,208.58,0.61,0.606,0.4014273953664456
3,Cotton,0,3,Loamy Soil,6.93,40.28,73.5,28.38,Medium,190.07,60.9,242.63,0.597,0.631,0.5504046515517844
3,Cotton,0,4,Loamy Soil,7.17,33.69,61.67,33.28,Low,214.59,35.17,279.53,0.53,0.749,0.44697423816275594
3,Cotton,0,5,Clay Soil,7.15,57.11,50.93,30.89,Low,116.2,17.51,194.49,0.546,0.614,0.4207127167737656
3,Cotton,0,6,Loamy Soil,7.24,47.69,56.16,22.23,High,136.14,15.83,184.24,0.559,0.468,0.4892969640045442
3,Cotton,0,7,Clay Soil,6.03,30.85,61.64,32.26,High,156.89,50.07,291.68,0.58,0.628,0.3964757677580626
3,Cotton,0,8,Loamy Soil,6.36,35.73,46.4,32.59,Medium,165.17,58.45,164.18,0.496,0.686,0.4446350694652818
3,Cotton,0,9,Loamy Soil,6.35,51.45,41.1,32.56,Low,167.13,35.8,123.26,0.498,0.655,0.38021221074111516
3,Cotton,0,10,Clay Soil,6.27,37.66,68.14,35.51,Medium,146.28,36.41,267.01,0.603,0.698,0.696472513291639
3,Cotton,0,11,Sandy Soil,6.47,45.59,66.86,31.77,High,180.75,30.88,221.79,0.643,0.55,0.5035263551971728
3,Cotton,0,12,Clay Soil,6.34,31.77,89.85,33.76,Medium,163.9,41.3,221.34,0.663,0.714,0.43002744920074143
3,Cotton,0,13,Loamy Soil,6.65,61.35,66.92,26.18,Medium,215.62,87.28,132.59,0.623,0.51,0.5213979910734222
3,Cotton,0,14,Clay Soil,7.27,35.7,50.88,30.27,High,82.43,32.93,81.47,0.542,0.589,0.48876719503091703
3,Cotton,1,0,Loamy Soil,6.83,20.07,72.51,30.01,Medium,137.19,64.65,221.64,0.54,0.745,0.4779030400466777
3,Cotton,1,1,Sandy Soil,5.5,37.44,88.91,31.13,Low,130.47,49.5,201.36,0.64,0.714,0.5614166700043425
3,Cotton,1,2,Loamy Soil,6.23,44.05,50.94,30.35,Low,126.84,32.79,241.77,0.504,0.675,0.5757507710047305
3,Cotton,1,3,Sandy Soil,5.76,54.4,64.39,28.34,Medium,122.85,35.23,153.13,0.602,0.561,0.44694988523894724
3,Cotton,1,4,Loamy Soil,6.91,55.35,62.4,30.84,High,93.35,22.73,30.0,0.65,0.495,0.442418175935532
3,Cotton,1,5,Loamy Soil,6.49,36.73,55.36,26.54,High,158.19,51.49,103.05,0.544,0.555,0.4724948302848356
3,Cotton,1,6,Clay Soil,6.96,43.75,68.0,30.58,Medium,165.73,28.93,210.88,0.596,0.631,0.26980788352644147
3,Cotton,1,7,Sandy Soil,7.08,50.38,66.24,32.13,Low,188.48,36.44,244.99,0.593,0.657,0.3484808937801448
3,Cotton,1,8,Sandy Soil,6.19,47.27,67.79,28.81,Low,161.89,22.16,263.24,0.573,0.648,0.6366874267444524
3,Cotton,1,9,Clay Soil,6.32,46.36,63.37,34.86,Low,135.48,9.89,176.7,0.583,0.698,0.6644967713501284
3,Cotton,1,10,Clay Soil,7.09,60.73,61.94,28.78,Medium,141.03,52.89,204.79,0.614,0.532,0.47509639604436216
3,Cotton,1,11,Clay Soil,6.06,62.05,63.2,30.49,High,145.46,43.32,274.09,0.671,0.458,0.5576556963055767
3,Cotton,1,12,Loamy Soil,6.82,27.0,54.68,31.95,Low,118.85,60.27,253.17,0.475,0.773,0.5311250154543536
3,Cotton,1,13,Loamy Soil,6.42,47.78,77.12,28.52,Medium,195.84,28.34,293.53,0.634,0.595,0.8078880808455238
3,Cotton,1,14,Sandy Soil,6.8,42.09,49.7,27.48,Low,74.4,33.18,137.61,0.478,0.664,0.6119574911434577
3,Cotton,2,0,Clay Soil,6.62,31.85,66.2,28.09,High,114.77,66.98,155.89,0.581,0.591,0.4872082408519233
3,Cotton,2,1,Sandy Soil,6.54,44.33,81.56,29.15,Medium,163.52,53.37,200.25,0.645,0.617,0.4044459559399574
3,Cotton,2,2,Loamy Soil,5.89,13.43,78.38,31.11,High,165.54,38.58,169.11,0.589,0.706,0.3393553679742427
3,Cotton,2,3,Loamy Soil,6.49,56.88,67.44,27.7,Medium,141.31,47.9,171.36,0.619,0.543,0.5203463635867223
3,Cotton,2,4,Sandy Soil,6.33,54.53,46.38,30.34,Medium,138.1,36.3,259.18,0.541,0.575,0.4243649254715697
3,Cotton,2,5,Sandy Soil,6.3,42.9,57.88,28.21,Medium,169.66,39.86,218.42,0.541,0.617,0.3577746290402326
3,Cotton,2,6,Clay Soil,6.61,38.89,64.01,32.93,High,116.15,31.23,171.27,0.617,0.593,0.43534271157574733
3,Cotton,2,7,Sandy Soil,7.27,49.75,68.59,26.07,Low,160.54,59.26,54.42,0.57,0.615,0.3918451996385605
3,Cotton,2,8,Sandy Soil,6.94,26.21,73.93,29.23,High,29.69,48.57,214.62,0.601,0.628,0.6687141635072564
3,Cotton,2,9,Clay Soil,5.87,46.33,54.1,27.97,High,124.95,47.41,30.0,0.575,0.518,0.588163975694945
3,Cotton,2,10,Clay Soil,6.82,22.69,59.19,29.23,Medium,151.82,48.38,311.4,0.491,0.726,0.49920273586833824
3,Cotton,2,11,Loamy Soil,7.41,44.93,60.18,35.97,Medium,197.14,19.4,231.19,0.595,0.665,0.6479944138890026
3,Cotton,2,12,Sandy Soil,5.87,61.27,66.5,35.8,High,125.57,47.57,106.22,0.709,0.502,0.5077368307647618
3,Cotton,2,13,Sandy Soil,7.1,22.9,53.21,29.75,High,185.68,31.15,241.92,0.51,0.649,0.4138715798671736
3,Cotton,2,14,Clay Soil,6.57,71.35,47.83,30.1,Low,169.72,39.14,264.52,0.572,0.537,0.6523124077269657
3,Cotton,3,0,Clay Soil,6.58,34.97,67.11,33.17,Medium,206.98,38.62,146.73,0.579,0.694,0.5538910043684658
3,Cotton,3,1,Clay Soil,6.8,41.5,61.19,31.64,High,147.61,47.4,217.45,0.607,0.57,0.39627538456735434
3,Cotton,3,2,Sandy Soil,6.14,43.41,45.04,32.82,Low,129.05,19.62,135.22,0.491,0.697,0.4809661321916392
3,Cotton,3,3,Sandy Soil,6.47,49.37,54.93,28.24,Medium,233.73,17.32,269.56,0.549,0.585,0.41243817466152427
3,Cotton,3,4,Sandy Soil,6.26,63.11,74.73,30.79,Low,174.22,47.63,174.18,0.658,0.583,0.3617200269035664
3,Cotton,3,5,Clay Soil,6.98,26.67,63.61,33.62,Low,107.8,41.89,140.92,0.519,0.787,0.5926177547531641
3,Cotton,3,6,Clay Soil,6.21,29.31,57.07,34.95,Low,86.09,30.55,243.92,0.507,0.784,0.6909416640470131
3,Cotton,3,7,Clay Soil,6.7,49.6,53.63,27.32,Medium,133.63,55.09,132.35,0.54,0.577,0.36014324261808583
3,Cotton,3,8,Clay Soil,6.13,35.85,76.28,24.84,Medium,191.45,31.07,254.03,0.577,0.627,0.5562969236690571
3,Cotton,3,9,Sandy Soil,6.77,31.16,74.32,33.29,High,180.19,42.99,228.38,0.637,0.634,0.4349357430878173
3,Cotton,3,10,Sandy Soil,5.79,56.29,58.54,29.4,Medium,157.68,69.23,261.51,0.59,0.559,0.4512874616235304
3,Cotton,3,11,Sandy Soil,5.69,45.57,45.34,29.75,Low,140.04,14.91,224.25,0.483,0.663,0.4407606075761131
3,Cotton,3,12,Clay Soil,6.73,48.69,72.16,31.95,High,117.02,44.15,271.73,0.674,0.536,0.4136009230320184
3,Cotton,3,13,Sandy Soil,6.23,47.68,82.18,22.52,Low,80.31,31.81,134.47,0.6,0.599,0.5048521627944828
3,Cotton,3,14,Sandy Soil,6.68,16.54,66.35,28.5,Low,231.68,44.43,153.41,0.474,0.799,0.4169049883588962
3,Cotton,4,0,Loamy Soil,6.26,40.15,69.26,33.32,Low,122.55,18.51,208.75,0.58,0.717,0.5270456825779839
3,Cotton,4,1,Loamy Soil,6.64,55.08,70.85,28.13,High,95.7,26.49,142.15,0.669,0.476,0.4949761890550863
3,Cotton,4,2,Loamy Soil,6.69,57.86,72.63,31.53,High,114.83,45.23,192.49,0.702,0.487,0.47610519531335904
3,Cotton,4,3,Clay Soil,6.32,36.98,73.47,33.25,High,147.56,24.12,50.12,0.651,0.604,0.4092436337958402
3,Cotton,4,4,Loamy Soil,6.36,18.38,51.1,33.12,Medium,204.79,23.71,275.32,0.465,0.777,0.4423228669431667
3,Cotton,4,5,Clay Soil,6.35,46.23,74.46,27.72,Medium,130.69,13.28,66.17,0.615,0.597,0.5755391225825757
3,Cotton,4,6,Clay Soil,6.97,41.73,74.96,31.59,Low,136.38,47.5,118.58,0.599,0.696,0.5500917187624381
3,Cotton,4,7,Clay Soil,6.97,34.46,67.23,29.36,Medium,154.0,47.21,289.8,0.559,0.668,0.40224447552014486
3,Cotton,4,8,Clay Soil,6.96,48.56,60.08,28.54,Low,200.71,44.33,130.57,0.545,0.639,0.5099332305429226
3,Cotton,4,9,Sandy Soil,7.06,55.12,51.67,32.24,Medium,196.51,31.3,130.62,0.573,0.586,0.575138712337179
3,Cotton,4,10,Clay Soil,6.54,49.65,68.83,27.59,High,162.93,59.26,277.7,0.642,0.499,0.3330594718878628
3,Cotton,4,11,Loamy Soil,6.68,28.27,70.44,31.91,Low,192.16,22.08,217.15,0.542,0.766,0.5543360192379935
3,Cotton,4,12,Loamy Soil,6.67,38.06,59.66,28.04,Medium,185.25,40.02,223.73,0.533,0.64,0.43373762410541533
3,Cotton,4,13,Clay Soil,6.15,35.34,55.42,31.42,Medium,193.07,7.45,128.35,0.525,0.679,0.557059866859316
3,Cotton,4,14,Loamy Soil,5.87,49.96,54.69,26.87,Medium,141.44,45.69,241.43,0.543,0.572,0.4236740843457483
3,Cotton,5,0,Clay Soil,6.7,30.76,67.66,29.85,High,192.31,31.16,143.86,0.592,0.61,0.3195117899335481
3,Cotton,5,1,Clay Soil,6.64,34.23,78.59,28.94,Low,130.49,56.11,229.78,0.578,0.714,0.33724575621168373
3,Cotton,5,2,Sandy Soil,7.09,44.36,85.75,33.1,Low,127.96,42.52,256.71,0.658,0.694,0.5048084946661382
3,Cotton,5,3,Loamy Soil,6.8,37.35,75.9,33.6,High,158.67,35.45,186.87,0.664,0.605,0.5259722501721482
3,Cotton,5,4,Sandy Soil,5.73,49.44,72.66,24.83,Medium,173.37,38.49,196.56,0.603,0.559,0.4095683374895591
3,Cotton,5,5,Clay Soil,6.85,33.41,67.33,32.16,High,146.82,35.49,139.66,0.61,0.614,0.5638592458777374
3,Cotton,5,6,Loamy Soil,6.01,34.24,68.6,32.1,Medium,158.77,51.88,165.76,0.578,0.69,0.33384799377310403
3,Cotton,5,7,Loamy Soil,7.08,45.17,58.14,27.47,Medium,126.14,35.51,248.54,0.545,0.6,0.49339202013526834
3,Cotton,5,8,Clay Soil,6.23,30.88,59.16,29.24,High,222.82,31.5,249.9,0.555,0.605,0.3788983800237543
3,Cotton,5,9,Clay Soil,6.42,59.32,72.26,30.41,Medium,190.86,53.78,172.42,0.659,0.551,0.43481638921978405
3,Cotton,5,10,Sandy Soil,6.26,44.9,54.2,29.41,Medium,156.32,35.84,277.48,0.539,0.616,0.5047398671316414
3,Cotton,5,11,Loamy Soil,7.15,60.74,74.26,30.69,Medium,106.31,36.19,179.29,0.673,0.546,0.41395866347160476
3,Cotton,5,12,Clay Soil,6.96,62.3,69.89,27.37,Medium,129.51,40.84,181.42,0.643,0.514,0.46154444557701746
3,Cotton,5,13,Sandy Soil,6.32,65.71,62.6,30.03,Medium,114.51,51.58,221.38,0.638,0.517,0.6006292809214441
3,Cotton,5,14,Clay Soil,5.97,26.46,77.62,31.92,High,128.43,45.8,250.27,0.629,0.647,0.4423108130476851
3,Cotton,6,0,Sandy Soil,5.69,11.01,50.53,29.82,Medium,182.56,41.93,186.46,0.424,0.789,0.5835692112065142
3,Cotton,6,1,Loamy Soil,7.56,25.6,78.89,29.3,Low,140.82,36.27,237.6,0.555,0.76,0.38702931453423817
3,Cotton,6,2,Loamy Soil,6.37,33.71,87.16,31.67,Medium,159.84,27.97,288.92,0.648,0.689,0.5529804177915283
3,Cotton,6,3,Clay Soil,6.04,37.3,62.17,29.03,High,216.61,27.16,202.13,0.586,0.571,0.64415686206579
3,Cotton,6,4,Loamy Soil,6.69,32.34,52.65,32.87,Medium,182.91,25.56,241.57,0.512,0.705,0.2528355499872711
3,Cotton,6,5,Sandy Soil,6.18,62.65,76.06,26.48,High,122.02,24.44,239.92,0.705,0.425,0.42031047445295233
3,Cotton,6,6,Clay Soil,6.47,47.92,58.48,25.18,Low,188.05,47.9,188.55,0.52,0.617,0.557707212718054
3,Cotton,6,7,Loamy Soil,6.55,33.09,63.02,28.55,Medium,92.19,49.99,234.68,0.534,0.669,0.47969546139570074
3,Cotton,6,8,Sandy Soil,6.88,44.54,63.77,31.76,High,125.67,48.89,224.58,0.628,0.556,0.5371145873371309
3,Cotton,6,9,Clay Soil,6.03,53.67,68.57,30.38,Medium,154.47,55.11,231.08,0.627,0.579,0.4396014813284179
3,Cotton,6,10,Clay Soil,6.58,39.14,44.67,36.34,Medium,213.71,40.29,128.66,0.518,0.697,0.5086589787472899
3,Cotton,6,11,Sandy Soil,6.45,35.51,64.5,30.4,Medium,151.36,19.52,242.09,0.557,0.67,0.48443227646079207
3,Cotton,6,12,Loamy Soil,6.56,31.97,34.0,30.39,High,115.27,41.47,266.24,0.464,0.608,0.6167782061659808
3,Cotton,6,13,Loamy Soil,6.35,38.58,62.44,31.75,Low,161.8,17.54,276.86,0.54,0.713,0.5254420843301213
3,Cotton,6,14,Loamy Soil,6.77,49.61,71.61,26.21,Low,110.22,43.74,129.02,0.582,0.616,0.5337602662075203
3,Cotton,7,0,Loamy Soil,6.61,52.75,62.47,28.79,Medium,150.78,5.2,246.96,0.592,0.572,0.45881230338775325
3,Cotton,7,1,Loamy Soil,6.61,48.5,32.25,27.55,Medium,82.37,25.32,365.31,0.452,0.584,0.4512393775927506
3,Cotton,7,2,Clay Soil,7.08,41.81,61.94,29.8,Medium,134.0,38.28,215.86,0.562,0.634,0.4567441812180379
3,Cotton,7,3,Clay Soil,6.69,21.61,46.08,28.84,Low,67.99,51.09,230.42,0.409,0.776,0.5394452142378297
3,Cotton,7,4,Clay Soil,6.18,36.13,64.43,27.42,Medium,176.09,61.41,174.83,0.543,0.645,0.4579015519179737
3,Cotton,7,5,Clay Soil,6.62,42.03,51.11,30.9,High,202.82,26.88,237.66,0.565,0.562,0.5289774856896413
3,Cotton,7,6,Clay Soil,5.97,44.25,62.2,29.91,Low,159.65,41.27,247.88,0.547,0.671,0.7075400798645439
3,Cotton,7,7,Clay Soil,6.85,30.76,75.07,33.85,High,173.51,49.3,85.32,0.642,0.64,0.5871124703431693
3,Cotton,7,8,Clay Soil,5.92,35.32,65.93,27.5,High,153.03,50.28,191.5,0.587,0.57,0.4673976467832159
3,Cotton,7,9,Sandy Soil,6.28,50.75,63.44,34.21,Medium,45.01,78.24,231.86,0.617,0.623,0.6201213922163945
3,Cotton,7,10,Sandy Soil,6.52,55.45,66.49,28.09,Low,187.95,41.96,191.51,0.589,0.601,0.45919246269784486
3,Cotton,7,11,Clay Soil,6.47,24.78,54.53,27.51,Medium,157.64,39.46,208.82,0.47,0.702,0.29618754648221457
3,Cotton,7,12,Clay Soil,7.0,30.07,59.78,30.13,Medium,159.31,30.88,139.13,0.52,0.696,0.39919136890825957
3,Cotton,7,13,Sandy Soil,6.23,56.61,61.85,29.29,High,189.75,60.61,148.86,0.644,0.477,0.3129208078974144
3,Cotton,7,14,Clay Soil,6.7,35.74,69.75,28.73,Low,214.38,43.41,238.16,0.546,0.705,0.46484865159586913
3,Cotton,8,0,Clay Soil,6.07,44.88,54.87,24.94,Low,82.46,23.2,240.25,0.495,0.631,0.5018418379189552
3,Cotton,8,1,Clay Soil,5.92,52.73,71.04,25.87,Low,187.13,32.55,130.79,0.588,0.598,0.6676437312275283
3,Cotton,8,2,Clay Soil,6.29,60.9,56.04,30.91,High,183.08,42.37,123.68,0.641,0.467,0.5326927373764163
3,Cotton,8,3,Clay Soil,6.9,64.96,67.11,31.26,Medium,162.21,48.81,284.85,0.66,0.53,0.47808994711911357
3,Cotton,8,4,Clay Soil,5.98,43.28,71.53,32.65,Low,193.86,7.13,292.07,0.595,0.696,0.5829405581183489
3,Cotton,8,5,Loamy Soil,6.39,45.04,76.22,28.9,High,199.2,54.74,116.0,0.665,0.532,0.27888646909921144
3,Cotton,8,6,Clay Soil,6.2,28.98,87.06,33.6,Medium,134.57,46.52,214.41,0.643,0.727,0.5235614558108566
3,Cotton,8,7,Loamy Soil,6.77,42.65,77.53,27.25,Medium,192.4,39.23,230.19,0.614,0.611,0.5770865193886967
3,Cotton,8,8,Clay Soil,6.24,42.17,70.23,29.62,Medium,112.42,56.79,182.33,0.596,0.631,0.35214137542201585
3,Cotton,8,9,Sandy Soil,7.02,27.34,79.53,28.34,Medium,95.05,60.68,206.95,0.582,0.696,0.6143754043206929
3,Cotton,8,10,Clay Soil,6.61,43.23,85.43,30.87,Low,172.59,64.54,186.74,0.642,0.683,0.5338496407494414
3,Cotton,8,11,Sandy Soil,6.75,43.62,65.69,39.04,Medium,172.67,30.14,197.06,0.629,0.695,0.45847120860991986
3,Cotton,8,12,Clay Soil,6.82,34.82,68.13,35.35,Medium,133.05,33.2,92.26,0.594,0.711,0.5632781866106285
3,Cotton,8,13,Clay Soil,7.02,36.19,61.7,34.03,High,144.34,63.97,244.01,0.606,0.614,0.7270692857804396
3,Cotton,8,14,Clay Soil,5.66,69.51,59.45,30.07,Medium,156.21,45.97,196.53,0.637,0.498,0.5181866255058495
3,Cotton,9,0,Clay Soil,5.83,32.62,57.65,22.59,Medium,132.39,59.32,200.87,0.481,0.626,0.5248220586300336
3,Cotton,9,1,Sandy Soil,6.79,51.46,70.08,29.43,High,178.63,75.92,331.11,0.662,0.503,0.45406391004597557
3,Cotton,9,2,Sandy Soil,6.89,42.96,58.13,27.38,Medium,117.49,52.42,264.26,0.538,0.611,0.41501556305352083
3,Cotton,9,3,Loamy Soil,6.95,42.76,64.85,24.6,Medium,179.16,45.27,220.5,0.551,0.591,0.5830335816544245
3,Cotton,9,4,Clay Soil,6.8,53.51,62.29,29.02,Medium,150.78,37.92,174.57,0.595,0.57,0.4143916174091133
3,Cotton,9,5,Loamy Soil,6.8,42.54,52.3,28.68,Medium,151.26,64.11,198.77,0.52,0.622,0.5071566237219393
3,Cotton,9,6,Clay Soil,5.85,52.31,67.89,28.69,Low,87.79,43.01,206.05,0.588,0.622,0.4522342553234883
3,Cotton,9,7,Loamy Soil,6.1,46.63,80.44,30.26,Medium,153.38,23.96,257.38,0.653,0.614,0.5478979825746392
3,Cotton,9,8,Loamy Soil,6.49,23.15,88.25,27.79,Medium,121.77,19.12,302.25,0.601,0.713,0.5333662105286948
3,Cotton,9,9,Clay Soil,6.19,45.82,52.24,27.51,Medium,191.15,47.53,214.9,0.524,0.597,0.6037539944257899
3,Cotton,9,10,Loamy Soil,6.82,32.12,65.78,30.1,Low,153.24,32.79,352.36,0.526,0.733,0.4489983601145253
3,Cotton,9,11,Sandy Soil,7.17,37.93,71.45,29.96,Medium,86.7,52.25,117.16,0.589,0.655,0.4730125064706629
3,Cotton,9,12,Loamy Soil,6.13,53.27,60.64,29.02,Low,122.65,35.89,199.14,0.563,0.619,0.40212362842176924
3,Cotton,9,13,Clay Soil,6.67,55.13,70.89,32.0,High,165.71,46.8,105.07,0.689,0.504,0.4555706739923888
3,Cotton,9,14,Loamy Soil,6.28,38.11,65.5,28.67,Low,171.46,55.51,175.55,0.536,0.692,0.5377300493044852
3,Cotton,10,0,Sandy Soil,7.41,34.77,72.98,26.47,High,170.72,32.06,147.84,0.609,0.565,0.5756988616645352
3,Cotton,10,1,Sandy Soil,6.5,48.28,64.89,26.5,Medium,67.01,38.62,200.96,0.577,0.577,0.40778346758223744
3,Cotton,10,2,Loamy Soil,6.19,31.46,56.19,34.21,Low,162.4,20.9,175.12,0.506,0.767,0.586960592010566
3,Cotton,10,3,Sandy Soil,6.94,43.5,55.05,23.82,Medium,150.63,43.28,173.22,0.51,0.581,0.6355637858804951
3,Cotton,10,4,Loamy Soil,6.35,47.57,57.13,25.82,Medium,113.28,65.97,161.88,0.54,0.576,0.5413434903223701
3,Cotton,10,5,Clay Soil,7.08,57.35,64.59,29.32,Medium,136.52,27.3,255.54,0.617,0.553,0.6876795812558066
3,Cotton,10,6,Clay Soil,7.45,54.93,67.64,29.53,Medium,196.39,32.41,138.45,0.623,0.567,0.4226210800896427
3,Cotton,10,7,Clay Soil,6.52,49.32,65.62,32.17,Medium,170.17,44.36,169.58,0.611,0.615,0.3755345296688583
3,Cotton,10,8,Clay Soil,6.41,33.85,65.31,23.01,High,267.43,23.9,174.27,0.558,0.543,0.32212797510957214
3,Cotton,10,9,Loamy Soil,7.23,32.33,69.16,31.59,Medium,139.72,44.62,324.09,0.572,0.695,0.6496044311489183
3,Cotton,10,10,Sandy Soil,6.46,34.89,71.76,29.19,Medium,180.03,49.82,258.32,0.578,0.664,0.5654365656354058
3,Cotton,10,11,Clay Soil,6.42,54.83,64.87,32.63,High,166.96,25.51,167.69,0.667,0.511,0.4944415329089545
3,Cotton,10,12,Clay Soil,6.34,36.14,49.73,28.49,Medium,84.92,70.34,275.15,0.49,0.653,0.527996862631982
3,Cotton,10,13,Loamy Soil,6.97,58.11,57.21,27.7,High,128.08,19.96,243.45,0.622,0.457,0.38745109527016236
3,Cotton,10,14,Sandy Soil,6.34,54.4,86.14,31.13,Low,91.18,21.06,153.45,0.679,0.629,0.7445751979616826
3,Cotton,11,0,Loamy Soil,6.07,64.43,65.79,32.03,High,166.63,21.75,281.8,0.697,0.458,0.5129221181975228
3,Cotton,11,1,Loamy Soil,5.9,33.98,70.98,24.83,High,202.91,37.46,204.77,0.59,0.556,0.5109394794604893
3,Cotton,11,2,Sandy Soil,6.11,41.91,72.59,32.29,High,193.28,38.06,148.9,0.658,0.573,0.5725766623898692
3,Cotton,11,3,Clay Soil,6.39,59.8,74.74,27.76,Low,117.8,42.83,160.6,0.633,0.577,0.5481009231736713
3,Cotton,11,4,Loamy Soil,7.05,42.68,62.4,29.46,Low,171.61,43.35,128.1,0.541,0.676,0.5223884024279132
3,Cotton,11,5,Loamy Soil,6.58,44.89,66.75,27.1,High,129.29,43.27,228.54,0.617,0.519,0.4209525544554688
3,Cotton,11,6,Clay Soil,6.43,35.74,47.53,33.68,Medium,130.08,32.31,151.91,0.506,0.694,0.5471468357135996
3,Cotton,11,7,Loamy Soil,6.08,50.13,69.35,29.08,Medium,81.92,31.58,180.23,0.613,0.587,0.6882024496475034
3,Cotton,11,8,Loamy Soil,6.31,21.01,81.75,29.52,Medium,151.36,49.21,222.53,0.578,0.736,0.6345420046154978
3,Cotton,11,9,Loamy Soil,6.28,55.74,69.08,31.07,Medium,84.72,26.43,91.58,0.639,0.574,0.6593186626639397
